Parmi les propositions suivantes, laquelle n'est pas une garantie fondamentale de la gestion mémoire sous Linux ?;L'isolation stricte des processus;La protection de l'espace noyau;La gestion de la fragmentation des disques durs;Une utilisation efficace du page cache;4;La gestion mémoire garantit l'isolation, la protection, des accès rapides et l'extension via le swap, mais pas la défragmentation des disques.
Quel mécanisme de gestion mémoire est activement utilisé comme base par Linux aujourd'hui ?;La pagination;La segmentation;L'adressage direct;Le mode réel;2;Contrairement aux systèmes historiques, Linux n'utilise plus la segmentation comme mécanisme actif, toute la gestion reposant aujourd'hui sur la pagination.
Quel niveau de la hiérarchie matérielle offre les accès les plus rapides ?;Les caches CPU;La mémoire RAM;Les registres du processeur;Le SSD;4;Les registres offrent les accès les plus rapides au processeur et contiennent les adresses, les valeurs opérationnelles ou encore le pointeur de pile.
Que se passe-t-il lors d'un cache miss au niveau du CPU ?;Le système plante avec un Kernel Panic;Le processeur doit recourir à la RAM de façon plus lente;Le cache est vidé immédiatement;Les données sont directement lues depuis le SSD;3;Un cache miss signifie que la donnée n'est pas présente dans les caches rapides du processeur, ce qui nécessite un recours plus lent à la mémoire centrale.
Que signifie la RAM used affichée par la commande free ?;Que le système est obligatoirement totalement saturé;Elle n'est pas synonyme de saturation car Linux réalloue dynamiquement le page cache;Qu'il faut ajouter de la mémoire physique en urgence;Que le fichier d'échange swap est plein;3;La mémoire utilisée inclut le page cache que Linux peut libérer et réallouer dynamiquement selon les besoins, ce n'est donc pas un indicateur absolu de saturation.
Dans le modèle de segmentation de Linux sur l'architecture x86-64, quelle est la valeur de la base ?;0x1;0x0;0xFF;4 Go;3;Les segments sont réduits à un modèle de mémoire plat (Flat Memory Model) où la base vaut obligatoirement zéro et la limite représente la taille maximale d'adressage.
Quelle est la taille de la page mémoire standard par défaut sous une architecture x86_64 ?;2 MiB;4 KiB;1 GiB;8 KiB;3;L'unité de mémoire de base sous Linux, appelée page standard et qui représente la valeur par défaut sous l'architecture x86_64, a une taille exacte de 4 KiB.
Quelle taille exceptionnelle peuvent atteindre les pages HugeTLB utilisées pour des charges de calcul massives ?;4 KiB;1 MiB;2 MiB;1 GiB;5;Les HugeTLB peuvent atteindre la taille gigantesque de 1 GiB et sont spécifiquement utilisées pour des charges massives ou du calcul haute performance, contrairement aux HugePages classiques de 2 MiB.
Combien de niveaux comportent les tables de pages selon l'architecture pour adresser d'immenses espaces virtuels ?;1 à 2 niveaux;Exactement 3 niveaux;4 à 5 niveaux;6 à 7 niveaux;4;Selon l'architecture matérielle utilisée, le découpage s'appuie sur des tables de pages multi-niveaux allant de 4 à 5 niveaux (PGD, P4D, PUD, PMD, PTE) pour une grande efficacité.
Quel composant matériel traduit automatiquement les adresses virtuelles en adresses physiques ?;Le noyau système Linux;Le cache TLB;L'unité de gestion mémoire MMU;La mémoire cache du CPU;4;C'est la MMU (Memory Management Unit) qui traduit matériellement, automatiquement et de manière transparente les adresses virtuelles en adresses physiques réelles.
Quel est le rôle principal et critique du composant TLB ?;Stocker les traductions récentes d'adresses virtuelles en adresses physiques;Vider la mémoire vive lorsqu'elle est presque pleine;Gérer toutes les interruptions matérielles du système;Sauvegarder les données temporaires des disques durs;2;Le TLB est un cache matériel ultra rapide dont le but unique est de conserver les traductions récentes d'adresses pour accélérer considérablement les accès mémoire ultérieurs.
Quelle est la conséquence directe d'une modification de mapping sur le TLB ?;Le TLB est temporairement désactivé et optimisé;Cela provoque un TLB flush qui est une opération très coûteuse;Le processus concerné est immédiatement tué;Le système lance le daemon kswapd en urgence;3;Toute modification des correspondances mémoire exige un vidage appelé flush du cache TLB, ce qui représente une opération extrêmement coûteuse en termes de performances.
Qu'est-ce qui caractérise précisément un défaut de page majeur (Major fault) ?;La page est physiquement corrompue et irrécupérable;La page réside déjà en RAM et nécessite une mise à jour mineure;La page doit être lue sur le disque de stockage externe;Le processus a tenté d'écrire illégalement sur une page en lecture seule;4;Un défaut de page majeur se produit lorsque la page requise n'est pas présente en mémoire physique et nécessite un accès excessivement coûteux et lent au disque dur.
Que nécessite la résolution d'un défaut de page mineur (Minor fault) ?;Un redémarrage complet du processus applicatif;Une simple mise à jour du mapping car la page est déjà présente en RAM;Un accès de lecture complet au disque SSD;Une intervention critique du mécanisme OOM Killer;3;Lors d'un défaut mineur, la donnée recherchée est déjà présente en mémoire vive, il suffit donc au noyau de simplement mettre à jour les tables de pages pour régler le problème.
Lors du déclenchement d'un page fault, quelle est la toute première étape effectuée par le système ?;L'interruption temporaire du processus fautif;L'allocation directe de la page manquante;La mise à jour immédiate du cache TLB;La suppression forcée du cache système;2;Le noyau commence logiquement par interrompre temporairement le programme ou le processus fautif afin de localiser la zone virtuelle et d'allouer la page correspondante avant de reprendre.
