Architecture du Noyau;Où sont stockés les modules du noyau sur le système de fichiers et quelle commande permet de connaître la version actuelle du noyau pour trouver le bon dossier ?;Les modules sont stockés dans /lib/modules/<version_du_noyau>. Utilisez la commande 'uname -r' pour connaître la version actuelle.,
Gestion des Processus;Un processus de sauvegarde non critique ralentit le système. Quelle commande permet de modifier sa priorité (nice) pour le rendre moins prioritaire alors qu'il est déjà en cours d'exécution (PID 1234) ?;Utilisez la commande 'renice +10 -p 1234'. Une valeur positive diminue la priorité (donne la main aux autres processus).
Supervision Mémoire;Vous suspectez que le serveur utilise trop agressivement le swap, ce qui dégrade les performances de la base de données. Quel fichier devez-vous consulter pour voir le réglage actuel et comment l'interpréter ?;Consultez le fichier '/proc/sys/vm/swappiness'. Une valeur élevée indique une forte propension à swapper.,
Diagnostic SGF - Inodes;Un utilisateur ne peut plus créer de fichiers sur le volume /data alors que la commande 'df -h' indique qu'il reste 50 Go de libre. Quelle commande permet de confirmer l'hypothèse d'une saturation en inodes ?;La commande est 'df -i'. Si le pourcentage d'inodes utilisés (IUse%) est à 100%, le système de fichiers est saturé malgré l'espace disque libre (souvent dû à une multitude de petits fichiers).,
Création SGF;Vous devez formater une nouvelle partition /dev/sdb1. Le document suggère un type de système de fichiers spécifique pour gérer de très gros fichiers (ex: cartographie). Quelle commande utilisez-vous ?;La commande recommandée pour de gros fichiers est 'mkfs.xfs /dev/sdb1'.
Supervision LVM;Vous devez obtenir une vue synthétique de l'espace libre sur vos Groupes de Volumes (VG) pour savoir si vous pouvez étendre un volume logique. Quelle commande utilisez-vous ?;La commande 'vgs' permet de visualiser l'état des groupes de volumes, incluant la taille totale et l'espace libre (VFree).
Migration LVM - Analyse;Avant de lancer une migration de données avec pvmove, vous devez identifier les volumes physiques sources et vérifier l'occupation. Quelle commande détaillée fournit ces informations ?;Utilisez 'pvs -o pv_name,pv_size,pv_used,pv_free' pour obtenir le détail des volumes physiques, leur taille, l'espace utilisé et libre.
Migration LVM - Exécution;Vous avez ajouté un nouveau disque /dev/sdc au groupe de volumes 'vg_data'. Vous souhaitez vider l'ancien disque /dev/sdb pour le retirer, sans interrompre le service. Quelle est la séquence de commandes ?;1. 'pvcreate /dev/sdc' (si pas fait), 2. 'vgextend vg_data /dev/sdc', 3. 'pvmove /dev/sdb /dev/sdc' (déplace les données à chaud), 4. 'vgreduce vg_data /dev/sdb' (retire l'ancien disque).,,
Migration Rsync - Synchronisation Finale;Vous migrez des données vers un nouveau serveur de fichiers sans LVM. Après une première copie à chaud, vous coupez le service pour la synchronisation finale. Quelle commande rsync garantit que les fichiers supprimés sur la source le soient aussi sur la destination ?;La commande est 'rsync -aAXv --delete /source/ /destination/'. L'option '--delete' est cruciale pour assurer la stricte correspondance en supprimant les fichiers obsolètes sur la cible.
Stockage SAN - Concepts;Vous configurez un accès SAN. Vous devez définir les chemins autorisés entre les ports serveurs et les switchs, puis découper la baie en unités logiques. Comment nommez-vous ces deux opérations distinctes ?;La définition des chemins/zones est le 'Zoning'. Le découpage des disques physiques en unités logiques est le 'LUN mapping'.
Choix Architecture Stockage;Vous devez architecturer le stockage pour deux besoins : une base de données critique à haute performance et un serveur de partage de fichiers pour la bureautique (collaboratif). Que choisissez-vous et pourquoi ?;Choisissez le SAN pour la base de données (performances élevées, accès bloc, pas de latence réseau Ethernet classique). Choisissez le NAS pour le partage de fichiers (gestion fine des droits utilisateurs, simplicité d'administration, protocole NFS/CIFS).,
Exercice de synthèse 1;Situation : Un serveur Linux critique ralentit. 'top' montre peu de CPU utilisé mais un 'wa' (I/O wait) élevé. 'free' montre de la RAM libre mais du swap utilisé. Le disque semble avoir de l'espace. Diagnostiquez et proposez des actions correctives basées sur le document.;Analyse : 1. Vérifier la saturation inodes avec 'df -i' (possible saturation petits fichiers). 2. Vérifier le paramètre 'swappiness' dans '/proc/sys/vm/swappiness' (réglage inadapté causant du swap inutile). 3. Vérifier les processus en état 'D' (attente disque) via 'ps'. Action : Nettoyer les petits fichiers si inodes pleins, ajuster le swappiness via sysctl, et potentiellement ajouter de la RAM ou optimiser les I/O.,,
Exercice de synthèse 2;Situation : Vous devez remplacer une baie de stockage SAN vieillissante par une neuve, plus grande. Le serveur Linux utilise LVM. La production ne peut pas être arrêtée plus de quelques secondes. Décrivez la procédure technique complète mêlant SAN et LVM.;1. Côté SAN : Faire le Zoning et Masking pour présenter les nouvelles LUNs au serveur. 2. Côté Linux : Scanner les disques ('rescan-scsi-bus' ou reboot rapide si impossible). 3. Initialiser les nouveaux disques : 'pvcreate /dev/sdNew'. 4. Étendre le VG : 'vgextend vg_prod /dev/sdNew'. 5. Migrer à chaud : 'pvmove /dev/sdOld /dev/sdNew' (transparent pour l'appli). 6. Retirer l'ancien disque : 'vgreduce vg_prod /dev/sdOld'. 7. Retirer le disque du SAN.,,,
