Gouvernance DINUM;Vous devez identifier l'entité actuelle responsable de la transformation numérique de l'État créée par le décret du 25 octobre 2019 et placée sous l'autorité du Premier ministre.;C'est la DINUM (Direction interministérielle du numérique). Elle remplace la DINSIC pour renforcer la cohérence des politiques numériques.
Département Etalab;Au sein de la DINUM, quel département devez-vous contacter pour coordonner la stratégie d'ouverture des données publiques (Open Data) ?;Le département Etalab. Il administre la plateforme data.gouv.fr et promeut l'intelligence artificielle publique via le Lab IA,.
Interopérabilité (RGI);Deux systèmes administratifs doivent échanger des données mais utilisent des langages de programmation différents. Quel référentiel technique devez-vous appliquer pour garantir leur communication ?;Le RGI (Référentiel Général d'Interopérabilité). Il permet aux systèmes de travailler ensemble via des normes et standards communs sans imposer une solution unique.
Sécurité (RGS) - Audit Statique;Vous devez valider la sécurité d'un code source sans exécuter le programme. Quelle méthode d'audit prescrite par les bonnes pratiques de sécurité utilisez-vous ?;L'audit statique de code. Il utilise des outils pour examiner le code source et détecter des vulnérabilités comme les injections SQL avant la mise en production,.
Sécurité (RGS) - Audit Dynamique;Vous souhaitez tester la résistance d'une application en simulant des attaques réelles (intrusion) sur le système en fonctionnement. Quel type d'audit lancez-vous ?;L'audit dynamique. Il utilise des outils comme Burp Suite ou ZAP pour simuler des scénarios d'intrusion sur les formulaires et API,.
Sanctions Pénales Sécurité;Un responsable de traitement néglige la sécurité des données, entraînant une fuite. Quelle est la sanction maximale prévue par l'article 226-17 du code pénal ?;5 ans d'emprisonnement et 300 000 euros d'amende. Cette sanction s'applique en cas de non-respect de l'obligation de sécurité des données.
Accessibilité (RGAA) - Principe Perceptible;Un utilisateur malvoyant ne peut pas accéder à une vidéo car elle n'a pas de description audio. Quel principe fondamental du RGAA n'est pas respecté ?;Principe 1 : Perceptible. L'information doit être perceptible par tout utilisateur, nécessitant des versions de remplacement pour les médias audio/vidéo.
Accessibilité (RGAA) - Principe Utilisable;Votre site web empêche la navigation via le clavier seul. Quel principe du RGAA est violé ?;Principe 2 : Utilisable. Toutes les fonctionnalités doivent être accessibles au clavier et laisser le temps suffisant à l'utilisateur.
Conformité RGAA Secteur Privé;Une entreprise privée réalise 300 millions d'euros de chiffre d'affaires en France. Est-elle légalement tenue de respecter le RGAA ?;OUI. L'obligation s'applique aux entreprises privées dont le chiffre d'affaires en France dépasse 250 millions d'euros.
RGPD - Champ d'application territorial;Une société basée exclusivement aux USA cible des clients en France pour leur vendre des services. Doit-elle respecter le RGPD ?;OUI. Le RGPD s'applique dès lors qu'un organisme cible une personne physique située dans l'Union Européenne, même s'il n'y est pas établi,.
Écoconception (RGESN);Vous devez réduire l'impact environnemental d'un service numérique en limitant la consommation de ressources serveurs. Quel référentiel devez-vous suivre ?;Le RGESN (Référentiel Général d'Écoconception de Services Numériques). Il vise à réduire la consommation de ressources et à lutter contre l'obsolescence des équipements.
Code Source Administratif;Un développeur demande à réutiliser le code source d'une application fiscale de l'État. Quel est le statut juridique de ce code selon la loi de 2016 ?;C'est un document administratif communicable et réutilisable. La loi pour une République numérique impose l'ouverture des codes sources publics.
Panorama des Grands Projets;Votre projet informatique a un budget prévisionnel de 10 millions d'euros. Est-il soumis au suivi spécifique du panorama des grands projets de l'État ?;OUI. Le seuil pour figurer au panorama des projets numériques stratégiques suivis par la DINUM est fixé à 9 millions d'euros.
Mutualisation - FranceConnect;Vous voulez éviter de recréer un système de login pour votre service public. Quelle solution mutualisée de la DINUM devez-vous intégrer ?;FranceConnect. Ce service permet l'identification sécurisée et simplifiée des usagers via des comptes existants.
