
Quel est l'objectif principal du partitionnement d'un disque sous Linux ?;Isoler les données et améliorer la sécurité;Augmenter la vitesse du processeur;Réduire la consommation électrique du serveur;Installer le noyau Windows;2;Le partitionnement divise le support en zones indépendantes pour cloisonner les données, ce qui améliore la sécurité, la stabilité et les performances.
Quelle est une limitation technique majeure du schéma de partitionnement MBR ?;Il ne supporte pas le format ext4;Il est limité à 4 partitions primaires et 2 To par partition;Il ne fonctionne pas sur les disques SSD;Il est incompatible avec Linux;3;Le MBR, hérité des premiers PC, est limité à 4 partitions primaires et ne gère pas les disques de plus de 2 To.
Quel avantage apporte la table de partitionnement GPT par rapport au MBR ?;Elle est lisible par les éditeurs de texte;Elle n'utilise aucun secteur du disque;Elle supporte jusqu'à 128 partitions et inclut une redondance;Elle supprime le besoin de chargeur d'amorçage;4;GPT dépasse les limites du MBR, supportant jusqu'à 128 partitions, des tailles exaoctets et incluant une copie de sauvegarde de la table.
Quel outil en ligne de commande est spécifiquement conçu pour gérer les disques GPT ?;fdisk;diskpart;gdisk;format;4;gdisk est l'outil privilégié pour les disques GPT, tandis que fdisk est traditionnellement pour le MBR et parted gère les deux.
Dans une stratégie de partitionnement serveur, pourquoi isoler le répertoire /var ?;Pour empêcher les utilisateurs de se connecter;Pour séparer les logs et fichiers temporaires afin d'éviter la saturation de la racine;Pour améliorer la vitesse de démarrage du BIOS;Pour stocker les binaires du système;3;Isoler /var permet d'éviter que les journaux (logs) ou fichiers temporaires saturent tout l'espace disque, bloquant ainsi le système.
Quels sont les trois niveaux d'organisation du LVM (Logical Volume Manager) ?;Physical Volumes (PV), Volume Groups (VG), Logical Volumes (LV);Primary Partition, Extended Partition, Logical Drive;Master Boot Record, GPT, UEFI;Superblock, Inode, Dentry;2;LVM repose sur une hiérarchie où les PV forment des VG, dans lesquels sont découpés des LV.
Quelle partition système ne doit jamais être incluse dans un volume logique LVM ?;/home;/var;/boot;/tmp;4;La partition /boot doit rester hors du LVM (formatée en ext4) pour assurer la compatibilité avec les chargeurs d'amorçage.
Quelle commande permet d'initialiser un disque ou une partition pour l'utiliser avec LVM ?;vgcreate;lvcreate;mkfs.lvm;pvcreate;5;pvcreate est la commande qui initialise un volume physique (Physical Volume) avant qu'il ne puisse être ajouté à un groupe.
Quelle est la procédure correcte pour agrandir un volume logique ext4 à chaud ?;lvextend puis resize2fs;lvreduce puis mkfs;vgextend puis reboot;resize2fs uniquement;2;Il faut d'abord agrandir le conteneur logique avec lvextend, puis étendre le système de fichiers à l'intérieur avec resize2fs.
Quelle fonctionnalité de LVM permet de migrer des données d'un disque à un autre sans interruption de service ?;lvcopy;pvmove;vgswitch;dd;3;pvmove permet de déplacer les "Physical Extents" d'un disque à un autre au sein d'un même groupe de volumes pendant que le système tourne.
