Quel est le principal risque de sécurité des protocoles Telnet, rsh, rlogin et rexec ?;Ils sont trop lents pour les connexions modernes;Ils transmettent les identifiants et mots de passe en clair sur le réseau, rendant les données vulnérables aux attaques par sniffing;Ils ne supportent pas le transfert de fichiers;Ils nécessitent un compte root pour fonctionner;3;Telnet, rsh, rlogin et rexec transmettent les identifiants et mots de passe en clair sur le réseau, les rendant vulnérables aux attaques par sniffing (interception des données). SSH chiffre l'intégralité des échanges.
Sur quel port TCP écoute le service SSH par défaut ?;Port 21;Port 23;Port 22;Port 443;4;SSH (Secure Shell) utilise le port 22 (TCP) par défaut. Ce port est modifiable dans le fichier /etc/ssh/sshd_config pour éviter les scans automatiques.
Quels sont les trois usages principaux de SSH ?;Transfert de fichiers HTTP, chiffrement des emails, gestion des DNS;Connexions à distance sécurisées, transfert de fichiers sécurisé (SCP/SFTP) et exécution de commandes distantes;Configuration réseau, gestion des VLAN et routage dynamique;Surveillance du trafic réseau, capture de paquets et analyse de logs;3;SSH est le standard de facto pour : les connexions à distance sur des serveurs Linux, le transfert de fichiers sécurisé via SCP (Secure Copy) ou SFTP (Secure File Transfer Protocol) et l'exécution de commandes distantes sans exposer les données sensibles.
Quel type de cryptographie SSH utilise-t-il lors de l'établissement de la connexion pour échanger une clé de session ?;Cryptographie symétrique;Cryptographie asymétrique (clé publique/privée);Cryptographie par substitution (ROT13);Chiffrement par hachage MD5;3;SSH utilise la cryptographie asymétrique (clé publique/privée) lors de l'établissement de la connexion pour échanger une clé de session. Chaque hôte possède une clé publique (partagée) et une clé privée (secrète).
Quel type de cryptographie SSH utilise-t-il après l'authentification pour chiffrer les données échangées ?;Cryptographie asymétrique;Cryptographie symétrique avec une clé de session partagée;Hachage SHA-256;Chiffrement RSA de chaque paquet;3;Après l'authentification, SSH utilise la cryptographie symétrique pour chiffrer les données échangées. Une clé de session générée aléatoirement est partagée entre client et serveur. Cette méthode est plus rapide que l'asymétrique.
Quelle est la différence entre les algorithmes DSA et RSA utilisés par SSH ?;DSA chiffre les données, RSA les compresse;DSA est rapide pour la signature, RSA est rapide pour la vérification;DSA utilise des clés de 4096 bits, RSA seulement 512 bits;DSA est obsolète, RSA n'est plus supporté dans SSH v2;3;DSA (Digital Signature Algorithm) est rapide pour la signature et RSA (Rivest Shamir Adleman) est rapide pour la vérification. Les deux utilisent des clés de 512, 1024 ou 2048 bits (1024 bits est un bon compromis sécurité/performance).
Quel est le fichier de configuration principal du serveur SSH sous Linux ?;/etc/ssh/ssh_config;/etc/openssh/sshd.conf;/etc/ssh/sshd_config;/etc/sshd/config.conf;4;Le fichier /etc/ssh/sshd_config est la configuration principale du serveur SSH. Il permet de configurer le port d'écoute, la version du protocole, les méthodes d'authentification autorisées et les restrictions d'accès.
Quelle directive de /etc/ssh/sshd_config empêche la connexion directe en tant que root via SSH ?;RootLogin disabled;AllowRoot no;DenyRoot yes;PermitRootLogin no;5;La directive PermitRootLogin no dans /etc/ssh/sshd_config empêche la connexion directe en root via SSH. C'est une bonne pratique de sécurité qui force l'utilisation d'un compte utilisateur puis l'escalade de privilèges.
Quelle commande Linux génère une paire de clés RSA de 2048 bits pour l'authentification SSH ?;ssh-copy-id -t rsa -b 2048;openssl genrsa -b 2048;ssh-keygen -t rsa -b 2048;gpg --gen-key -b 2048;4;La commande ssh-keygen -t rsa -b 2048 génère une paire de clés RSA de 2048 bits. Les clés sont stockées dans ~/.ssh/id_rsa (clé privée à protéger) et ~/.ssh/id_rsa.pub (clé publique à partager).
Quelle commande simplifie la copie de la clé publique SSH sur un serveur distant ?;scp ~/.ssh/id_rsa.pub user@serveur;rsync ~/.ssh/id_rsa.pub user@serveur:~/.ssh/;ssh-copy-id user@serveur;ssh-keygen --send user@serveur;4;La commande ssh-copy-id user@serveur copie automatiquement la clé publique dans ~/.ssh/authorized_keys du serveur distant. La méthode manuelle utilise : cat ~/.ssh/id_rsa.pub | ssh user@serveur 'cat >> ~/.ssh/authorized_keys'.
Quelles permissions doivent avoir le dossier ~/.ssh et le fichier ~/.ssh/authorized_keys ?;700 pour ~/.ssh et 644 pour authorized_keys;777 pour ~/.ssh et 666 pour authorized_keys;700 pour ~/.ssh et 600 pour authorized_keys;755 pour ~/.ssh et 600 pour authorized_keys;4;Les permissions correctes sont 700 (rwx------) pour le dossier ~/.ssh et 600 (rw-------) pour le fichier ~/.ssh/authorized_keys. Des permissions trop ouvertes empêchent SSH de fonctionner pour des raisons de sécurité.
À quoi sert le fichier ~/.ssh/known_hosts dans SSH ?;Il stocke les clés publiques des utilisateurs autorisés à se connecter;Il stocke les empreintes des serveurs connus pour détecter les attaques par usurpation;Il contient la configuration du client SSH;Il stocke l'historique des connexions SSH;3;Le fichier ~/.ssh/known_hosts stocke les empreintes (fingerprints) des serveurs connus. Lors de la première connexion, SSH demande confirmation. Si la clé du serveur change, SSH refuse la connexion et signale une possible attaque par usurpation (Man-in-the-Middle).
Quelles directives faut-il définir dans /etc/ssh/sshd_config pour désactiver l'authentification par mot de passe ?;RemovePassword yes et DisablePAM yes;NoPassword yes et PAMless yes;PasswordAuthentication no et UsePAM no;BlockPassword yes et AuthMethod key;4;Pour désactiver l'authentification par mot de passe dans /etc/ssh/sshd_config : PasswordAuthentication no et UsePAM no. Puis redémarrer le service SSH (systemctl restart sshd). Cela force l'utilisation des clés SSH.
Quelle est la différence entre SCP et SFTP pour les transferts de fichiers via SSH ?;SCP est chiffré, SFTP ne l'est pas;SCP effectue une copie sécurisée en ligne de commande, SFTP permet un transfert interactif de fichiers (comme FTP mais chiffré);SFTP remplace SCP depuis SSH v2 car SCP est obsolète;SCP fonctionne uniquement en local, SFTP en réseau;3;SCP (Secure Copy) effectue une copie sécurisée de fichiers en ligne de commande entre deux hôtes. SFTP (Secure File Transfer Protocol) permet un transfert interactif de fichiers (comme FTP mais chiffré via SSH). Les deux utilisent le port 22.
Quelle commande SCP copie un fichier local vers un répertoire distant ?;sftp fichier user@serveur:/chemin/destination;ssh user@serveur cp fichier /chemin/destination;scp fichier user@serveur:/chemin/destination;rsync fichier user@serveur:/chemin/destination;4;La commande scp fichier user@serveur:/chemin/destination copie un fichier local vers un serveur distant. La copie inverse (distante vers locale) utilise : scp user@serveur:/chemin/fichier . (point pour le répertoire courant).
Pourquoi la synchronisation horaire NTP est-elle indispensable sur les serveurs Linux ?;Pour réduire la consommation CPU des processus système;Pour assurer la cohérence des logs, des transactions et des opérations distribuées, les horloges matérielles dérivant avec le temps;Pour permettre l'authentification SSH avec clés;Pour optimiser les performances réseau en évitant les délais d'attente;3;Les horloges système des ordinateurs dérivent avec le temps en raison de la précision limitée des oscillateurs matériels. NTP synchronise les horloges pour assurer la cohérence des logs, des transactions et des opérations distribuées.
